,var_assetsavg,var_assetturnover,var_bvps,var_cor,var_de,var_debtc,var_debtusd,var_divyield,var_ebit,var_ebitda,var_ebitdamargin,var_ev,var_grossmargin,var_invcapavg,var_investments,var_liabilities,var_liabilitiesnc,var_netmargin,var_opex,var_payoutratio,var_rnd,var_roe,var_roic,var_ros,var_shareswa,var_taxexp,var_tbvps,var_workingcapital
94,2.8157122e-17,2.5943408,5.116297e-07,3.8654908e-17,4.5327647e-06,2.0475696e-18,9.306356e-15,0.0,1.766073e-15,8.0552357e-16,1.3281949e-05,5.3040715e-13,2.4689646,1.830914e-17,0.0,9.838029e-18,9.127097e-19,1.00819825e-05,2.1855837e-15,0.0,1.0001663e-13,0.017377911,0.0011205049,1.2543337e-05,4.7987187e-11,7.509978e-15,1.6611513e-07,1.6275048e-15
96,7.292991e-17,2.7873719,6.5834223e-07,1.2213764e-16,1.6663307e-05,3.993587e-17,6.2870905e-13,0.0,2.0426265e-15,1.4132877e-15,8.374382e-06,2.4812142e-12,2.203008,5.1847906e-17,0.0,6.801183e-17,1.4052876e-16,3.0781273e-06,8.418237e-15,0.0,4.5218988e-13,0.006964182,0.00045773818,5.207523e-06,6.9966075e-11,1.7839935e-14,2.4670453e-07,2.859253e-15
97,3.5158876e-20,0.11581879,-1.1359803e-07,4.4759296e-21,-6.89412e-05,3.8010704e-19,4.0235954e-15,0.0,-3.7355324e-17,-1.5410585e-17,-0.0045498554,1.3226293e-14,0.3546089,3.7153858e-20,0.0,2.8490261e-19,6.636086e-19,-0.0061615184,4.616485e-17,0.0,1.3073061e-15,0.48560524,-0.011684244,-0.004760581,4.1044024e-13,0.0,1.6563977e-08,-4.486668e-18
98,3.4259578e-17,2.3807194,3.0121018e-06,6.7211495e-17,3.5312398e-05,1.2990718e-17,2.888166e-13,0.0,-7.330667e-16,-1.6883581e-16,-2.4762955e-06,6.3789593e-13,1.3741095,1.1518759e-17,2.4974173e-17,5.0039702e-17,7.788222e-17,-5.0409913e-06,3.4636393e-15,0.0,6.384403e-13,-0.012496476,-0.00073905644,-4.664129e-06,5.3076467e-12,1.6315137e-15,1.6106549e-06,1.4142201e-15
99,5.433174e-18,0.48901266,7.092201e-07,1.756785e-18,1.1914695e-05,0.0,0.0,0.0,-2.965665e-16,-1.1196103e-16,-5.0606475e-05,1.1044152e-13,1.9813772,3.1080637e-18,3.257468e-17,3.0756726e-18,0.0,-7.3785835e-05,7.0971726e-16,0.0,1.6752565e-13,-0.025969239,-0.0011085847,-5.782614e-05,4.1003693e-12,2.029545e-15,3.0352663e-07,2.5082705e-16
101,1.2983626e-17,2.0409844,5.3542385e-07,2.020955e-17,1.3468787e-05,1.0508842e-17,2.599958e-14,0.0,-5.472624e-16,-1.8415316e-16,-8.374382e-06,3.0808418e-13,1.6001728,9.328181e-18,4.554555e-17,9.4273774e-18,4.2386823e-19,-8.386782e-06,1.7337126e-15,0.0,3.9355232e-13,-0.012431391,-0.0006818392,-1.0732025e-05,1.4745833e-11,-2.6328111e-15,2.3427242e-07,7.1092534e-16
102,1.9605538e-16,1.7269868,1.9354427e-06,1.970269e-16,3.410366e-05,0.0,3.3687048e-12,0.0,1.699624e-15,1.4330986e-15,5.0876615e-06,4.151287e-12,2.2739298,1.2611472e-16,7.542505e-16,2.8533303e-16,9.28231e-16,2.052085e-06,1.6619506e-14,0.0,3.1165914e-12,0.0035797197,0.0001573475,2.6264026e-06,4.8799007e-11,-4.2594877e-15,7.7858004e-07,7.230125e-15
103,1.7833082e-16,1.3383504,2.1354456e-06,1.1556792e-16,2.965723e-05,2.6875805e-17,3.3855878e-12,0.0,3.631697e-15,2.1488495e-15,1.08506765e-05,1.1767625e-12,2.637404,1.0591091e-16,0.0,2.44038e-16,8.977886e-16,7.985287e-06,1.825221e-14,0.0,3.5070516e-12,0.010283559,0.00039813685,7.879208e-06,4.3454573e-11,3.122058e-15,9.041811e-07,8.602017e-15
104,5.421904e-18,4.969913,3.2642984e-07,2.6199603e-17,8.3705054e-05,4.3525754e-17,1.8391782e-13,0.0,5.794653e-17,6.0795565e-17,2.7014132e-06,5.1455957e-14,0.82446575,4.7680605e-18,0.0,1.214366e-17,1.9516713e-17,3.5688436e-07,4.5979325e-16,0.0,0.0,0.003059033,0.00014065913,1.1320701e-06,5.015513e-12,2.5101954e-16,2.7072778e-07,1.9885438e-17
105,1.0604506e-11,1.9380344,0.0149606615,2.1161147e-11,3.2074706e-05,5.0998417e-11,2.3116546e-10,2.0544734,1.9128872e-10,1.2422087e-10,7.293816e-06,7.972623e-11,0.60726774,1.0926767e-11,3.39533e-11,1.41687434e-11,3.0881814e-11,2.052085e-06,1.37256e-10,0.11688681,0.0,0.0041654925,0.0002026445,4.8452603e-06,8.323883e-11,8.193778e-10,0.008436673,1.6169367e-10
106,7.723505e-19,2.8851748,6.7435124e-08,8.686511e-19,4.101073e-06,0.0,0.0,0.0,-3.1675164e-17,-9.9534684e-18,-5.3578033e-06,2.1063787e-14,2.9875803,2.7693423e-19,0.0,2.3225781e-19,0.0,-7.316129e-06,2.0254932e-16,0.0,1.2083718e-14,-0.013342592,-0.0013279174,-7.3810975e-06,9.4454305e-12,0.0,2.0915222e-08,5.534939e-17
108,2.5924714e-17,1.4232842,2.5778857e-07,2.1097316e-17,2.3009177e-05,3.2975406e-17,2.2032155e-13,0.0,4.7864995e-17,9.770401e-17,3.1966727e-06,5.303312e-13,2.3093908,2.2291197e-17,9.755653e-17,3.003779e-17,5.8003274e-17,-2.6766324e-07,1.868944e-15,0.0,3.942944e-13,-0.00032542905,2.384053e-05,6.792421e-07,5.712099e-11,1.5561918e-15,1.259301e-07,1.2056818e-15
112,3.9375726e-17,2.7719297,2.0669138e-06,9.6670864e-17,1.6015769e-05,0.0,2.2673847e-13,3.6420214,4.0595944e-16,3.032427e-16,3.3317433e-06,4.5378824e-13,1.1436137,3.856046e-17,2.254726e-16,3.58683e-17,1.0381914e-16,1.159874e-06,2.9367913e-15,0.578362,0.0,0.002408175,0.0001215867,1.9471606e-06,1.2229552e-11,1.8028882e-15,9.4487797e-07,8.8769794e-16
113,1.7343043e-18,1.3821042,3.9572902e-07,1.2929285e-18,2.5038128e-06,0.0,0.0,0.0,6.161725e-18,6.6302803e-18,3.3317433e-06,8.8779836e-15,2.429071,4.7058574e-19,0.0,3.086149e-19,0.0,1.2937056e-06,1.350477e-16,0.0,1.6799975e-14,0.001106459,0.00015257939,1.3132013e-06,3.5330077e-12,0.0,1.2903814e-07,1.3112009e-16
115,1.4204293e-17,2.2880645,2.0395012e-07,3.3038156e-17,4.403257e-05,4.0260045e-17,1.8258344e-13,0.0,1.4526192e-17,1.1699443e-16,4.3222612e-06,1.5006479e-13,0.6604591,1.23542725e-17,0.0,2.2757185e-17,5.4743296e-17,4.4610545e-08,5.257451e-16,0.0,1.2203172e-14,0.00013017164,1.4304318e-05,2.2641402e-07,2.8599241e-11,-1.222426e-15,1.3061043e-07,2.5912511e-16
116,2.282323e-18,1.4438741,2.1688889e-07,0.0,9.54039e-06,1.7440206e-18,6.339472e-15,0.0,-2.6444813e-16,-1.0350391e-16,-3.7819787e-05,-5.992116e-15,4.4326115,6.60503e-20,0.0,1.1388632e-18,1.164447e-18,-4.1175528e-05,6.827371e-16,0.0,2.952673e-13,-0.043021724,-0.046524793,-4.1705465e-05,6.204208e-12,-6.357444e-17,8.691518e-08,1.3735019e-16
117,3.597913e-18,4.5066376,5.5559957e-07,1.1872361e-17,8.936022e-06,1.4265194e-18,3.5293047e-15,0.0,2.2268533e-16,1.0724702e-16,7.969169e-06,1.1113269e-13,1.7154206,2.1942773e-18,4.1802796e-18,2.2030827e-18,6.9295314e-19,4.4164435e-06,4.2572741e-16,0.0,1.6985497e-14,0.01366802,0.0011801062,7.1546838e-06,5.0074753e-12,1.901014e-15,1.9979156e-07,1.7766262e-16
118,1.2348024e-17,1.3203342,-7.0647883e-07,1.414903e-17,-0.0007245517,8.5068495e-18,1.0010943e-12,0.0,-3.7680115e-16,1.6735134e-17,1.2156361e-06,1.8037878e-13,1.2145355,1.8404767e-17,0.0,4.882097e-17,2.316189e-16,-2.1948386e-05,9.966731e-16,0.0,0.0,0.3765865,-0.00023840531,-1.1999943e-05,1.076169e-12,1.8865025e-16,2.746512e-06,-7.258984e-17
122,3.0602676e-19,1.2070892,2.0833614e-08,1.6771631e-19,8.677007e-06,1.4110021e-19,4.912925e-16,0.0,-7.484576e-17,-3.071046e-17,-9.9952296e-05,1.1271442e-13,2.748219,5.198554e-20,0.0,1.7379951e-19,3.060662e-20,-0.00010403178,1.1892178e-16,0.0,2.5915024e-14,-0.09098997,-0.0167289,-0.000105146675,1.087069e-11,0.0,8.080881e-09,2.2931291e-17
123,3.9368565e-18,0.56365144,4.286242e-07,0.0,1.1655681e-05,0.0,0.0,0.0,-7.017222e-16,-2.6846887e-16,-0.00014556116,5.989563e-14,4.4326115,1.0424413e-19,0.0,4.9958946e-18,1.09038915e-17,-0.00016421141,1.3639304e-15,0.0,3.775975e-13,-0.07641075,-0.078220785,-0.00016419544,1.1285842e-11,-1.4511557e-17,1.1400989e-07,2.4570946e-16
125,7.1442364e-16,1.974067,1.7502429e-06,1.5012156e-15,9.941864e-05,0.0,3.3412227e-12,0.0,-2.4706433e-15,2.2484187e-15,1.936013e-06,1.5825907e-12,0.48315462,6.893388e-16,1.1900797e-15,1.6015672e-15,6.7485537e-15,-8.029897e-07,1.8305324e-14,0.0,0.0,-0.0029288616,-4.0528903e-05,-9.0565607e-07,1.0383835e-10,-5.5282126e-15,1.9279667e-06,9.0310306e-15
128,3.5827943e-18,4.905569,7.796158e-08,4.2517456e-18,1.8303735e-05,7.7407686e-18,6.429088e-14,0.0,3.3541216e-16,1.5710825e-16,1.0760629e-05,9.032828e-13,3.5327914,2.0721151e-18,0.0,4.3275927e-18,9.715632e-18,8.743666e-06,1.0955626e-15,0.0,0.0,0.035536855,0.0018810177,9.916934e-06,3.4245665e-11,8.1541135e-16,3.6894154e-08,2.5998895e-16
130,9.638818e-17,0.6074052,2.4813932e-07,5.7924993e-18,8.305752e-05,8.942354e-17,3.4020395e-12,0.0,-1.2017656e-14,-4.7918276e-15,-9.82414e-05,6.5599913e-12,4.064705,4.2274008e-17,6.4741084e-16,2.554694e-16,9.809144e-16,-0.00010554854,2.1597524e-14,0.0,1.0204861e-11,-0.08005555,-0.0033042976,-0.000106369305,1.3991582e-10,0.0,2.4187793e-07,7.992003e-15
135,6.0320747e-16,3.4642684,4.640304e-06,1.8065203e-15,2.8448494e-05,8.2208216e-16,9.778442e-12,0.0,1.9189904e-14,9.842133e-15,5.672968e-06,1.1700606e-11,1.2234007,4.0907708e-16,0.0,8.1317715e-16,2.193742e-15,2.7658534e-06,3.8157926e-14,0.0,0.0,0.0091120135,0.00054594816,4.7546946e-06,6.951622e-11,1.4861909e-13,1.6376398e-06,1.39251285e-14
136,1.2295793e-14,0.9728778,2.332049e-06,4.4437284e-15,3.3628796e-05,1.3147232e-14,2.2411323e-10,3.3618655,1.9943749e-13,1.5653337e-13,1.5758244e-05,2.0309267e-10,3.0540693,4.9879767e-15,2.450164e-15,1.9108806e-14,7.19433e-14,7.2269077e-06,6.7781154e-13,0.23630364,9.9171386e-11,0.0067689246,0.00046489033,8.649015e-06,1.3752164e-09,3.1441709e-13,5.3183896e-07,9.459022e-14
137,1.058592e-16,5.2504516,7.6437436e-07,5.021617e-16,4.0794883e-05,1.9662713e-17,6.0840124e-13,0.0,-1.6237187e-15,3.7885854e-16,8.1042396e-07,1.7099665e-12,1.0771246,6.6306235e-17,0.0,1.5485047e-16,1.2047859e-16,-1.159874e-06,1.6656154e-14,0.0,1.8935118e-12,-0.00683401,-0.0002837023,-1.5396155e-06,5.6002324e-11,-1.5768535e-14,4.698612e-07,2.597442e-15
138,2.4279266e-19,0.19560505,1.1074711e-08,4.417601e-20,2.3743053e-06,0.0,0.0,0.0,-8.81004e-17,-3.5748274e-17,-0.000900111,9.044426e-14,1.0017701,1.3059577e-19,0.0,3.3057588e-20,0.0,-0.00094444974,1.1451398e-16,0.0,0.0,-0.12815396,-0.007838766,-0.00095750496,1.4152707e-11,0.0,3.6930723e-09,1.0230626e-17
139,2.376218e-16,2.1851144,-1.5219504e-07,4.6915535e-16,-0.0011648342,3.1302933e-17,4.547161e-12,0.0,3.214813e-15,2.5166958e-15,5.8080386e-06,7.502378e-13,1.0815572,1.7754872e-16,0.0,6.949292e-16,2.8480136e-15,1.070653e-06,1.0108362e-14,0.0,1.0512869e-12,-0.040157948,0.00020979666,3.2150792e-06,4.422085e-11,1.8657717e-14,1.2879681e-06,7.957777e-15
140,6.3943536e-17,0.22906382,4.219355e-07,3.6623463e-18,6.544449e-05,3.5774783e-20,1.6596362e-12,0.0,-7.350462e-15,-2.7085907e-15,-0.00022304669,4.556177e-12,3.501763,7.534805e-17,4.316064e-16,1.0205506e-16,4.4428535e-16,-0.00027136592,1.0486855e-14,0.0,2.2756855e-12,-0.11734972,-0.0011324252,-0.0002612818,4.1705982e-11,0.0,2.9412942e-07,2.9870854e-15
141,3.6186316e-17,0.45812765,3.762112e-07,6.79888e-19,2.1714102e-05,2.4568331e-17,2.0724431e-13,0.0,-6.907413e-15,-2.8562582e-15,-0.0002077837,1.7152521e-12,4.281903,8.4279605e-18,0.0,3.421522e-17,4.1119982e-17,-0.00021359528,9.346265e-15,0.0,1.9331722e-12,-0.07152931,-0.009524291,-0.00021690463,4.7235174e-11,-6.219239e-17,1.8860264e-07,1.2171604e-15
142,1.6317157e-13,3.482285,6.68941e-05,4.4856165e-13,0.00014431459,1.292367e-12,1.16111815e-10,0.28015548,4.722697e-12,2.722269e-12,5.7630155e-06,3.341164e-11,1.5026553,1.0907256e-13,8.179595e-13,4.792344e-13,8.888527e-13,3.0781273e-06,1.786224e-11,0.01012007,0.0,0.028051985,0.00050303515,4.3018663e-06,2.8005984e-09,3.2527312e-12,7.7610865e-05,-9.34154e-13
143,6.7800593e-17,2.1336393,4.869583e-07,8.396821e-17,1.0533282e-05,0.0,0.0,0.0,1.0331457e-15,8.4526487e-16,7.0236747e-06,6.3363295e-12,2.2783623,3.6624947e-17,3.7451755e-16,5.0748163e-17,6.3342105e-19,2.319748e-06,7.3058455e-15,0.0,8.8130816e-13,0.003449548,0.00032661523,3.7131902e-06,1.1162695e-10,8.276425e-15,1.8951677e-07,3.3455648e-15
144,4.4067665e-16,2.1876884,4.82024e-07,7.9288843e-16,1.8519582e-05,0.0,2.73936e-13,0.0,-1.1659174e-14,-2.4896e-15,-3.1066254e-06,1.1787161e-11,1.3785421,2.1874126e-16,2.5491431e-15,4.539472e-16,3.598903e-16,-5.4870966e-06,4.7350433e-14,0.0,1.8642386e-11,-0.0096327,-0.00061985373,-6.29431e-06,5.736048e-10,-3.1346348e-14,1.967201e-07,1.9225754e-14
145,1.1145845e-17,2.6458158,1.02523316e-07,1.791187e-17,1.2130541e-05,0.0,0.0,0.0,6.8219525e-16,3.5703865e-16,1.4542609e-05,8.021837e-13,2.176412,8.088787e-18,0.0,1.063521e-17,5.772228e-18,1.1286466e-05,1.1465822e-15,0.0,1.4377894e-13,0.022649862,0.0009798458,1.1999943e-05,9.655857e-11,1.05036036e-16,4.2561744e-08,6.7631944e-16
146,3.1039933e-17,6.048314,-5.8882375e-08,6.285459e-17,-0.0002741675,7.698733e-17,2.7427897e-12,0.0,5.4306823e-15,2.4574194e-15,1.5758244e-05,2.3779778e-12,3.1914804,5.386803e-17,0.0,1.360014e-16,5.828998e-16,7.940676e-06,7.879082e-15,0.0,0.0,-0.07042285,0.00117057,1.5033891e-05,9.5076905e-11,4.4958188e-14,9.5507964e-08,1.4827905e-15
148,7.484342e-16,3.0833533,1.1018789e-06,2.4456924e-15,7.200621e-05,5.4377666e-18,2.6325914e-11,1.774318,1.3972709e-14,8.847757e-15,4.5924025e-06,1.0488098e-11,0.50088507,8.662481e-16,0.0,1.595109e-15,7.0594563e-15,1.2044846e-06,1.1878464e-14,0.19329333,0.0,0.00559738,0.0001883402,3.1245136e-06,2.2681862e-10,7.718974e-14,7.712671e-07,2.07776e-14
149,1.3495203e-17,3.448826,6.3454803e-07,3.566337e-17,1.0231098e-05,5.3678496e-18,7.918481e-14,2.334629,3.0576788e-16,1.7577474e-16,4.5473794e-06,2.0382899e-13,1.586875,1.2112958e-17,0.0,8.850113e-18,1.4423044e-17,2.052085e-06,1.4180427e-15,0.24186966,0.0,0.004881436,0.00029323853,3.3962106e-06,1.5388428e-11,2.3356698e-15,2.5357878e-07,8.260047e-16
150,1.2315154e-17,2.7616346,1.0322507e-06,2.5806804e-17,1.3252941e-05,5.694451e-17,1.4852952e-13,0.0,2.308712e-16,1.1167998e-16,3.9620727e-06,1.523526e-13,1.6179032,1.0765583e-17,0.0,9.055032e-18,1.8716878e-18,1.7398112e-06,9.013351e-16,0.0,0.0,0.0037098913,0.00025032557,3.5320588e-06,7.462362e-12,2.1539298e-15,4.4507004e-07,5.7214847e-16
151,1.06772057e-16,0.6794702,1.4506774e-07,3.6965037e-17,0.00010464212,4.1588183e-19,3.0435329e-12,0.0,-1.093093e-14,-4.0814295e-15,-6.762538e-05,1.8353184e-12,2.544319,9.84777e-17,1.2225068e-15,2.3874397e-16,6.821588e-16,-7.186758e-05,1.7761015e-14,0.0,3.0726847e-12,-0.09059945,-0.0012897727,-7.8203404e-05,1.7742965e-10,-1.705108e-14,1.6381152e-07,3.1320398e-15
154,5.928258e-17,2.1825407,2.293781e-06,9.8839335e-17,2.016001e-05,0.0,0.0,0.0,1.1962081e-15,7.1920016e-16,6.6634866e-06,1.1840574e-12,1.6001728,4.379113e-17,1.6058575e-16,6.737233e-17,2.1169838e-16,4.059559e-06,4.0191946e-15,0.0,4.079199e-13,0.0071594394,0.00031707904,4.7999774e-06,1.6440701e-11,3.880114e-15,1.0387771e-06,2.0436567e-15
155,6.440184e-17,1.8505268,4.0790025e-07,5.8352166e-17,3.3974153e-05,1.788739e-17,1.4155942e-12,0.0,8.260283e-17,4.2735284e-16,4.3222612e-06,1.6451072e-12,2.6152406,3.0588762e-17,0.0,9.351031e-17,3.5230594e-16,-4.9071593e-07,7.488936e-15,0.0,1.0353526e-12,-0.0009112014,3.099269e-05,3.6226245e-07,7.616599e-11,1.6308227e-16,1.11998816e-07,1.6255462e-15
156,7.6139765e-17,4.370229,-3.7796562e-07,3.8020741e-16,-0.0005921518,5.363087e-17,4.4829696e-12,0.0,-7.3732333e-16,2.2404982e-16,8.1042396e-07,7.7678825e-13,0.1906023,9.53486e-17,0.0,2.5064158e-16,1.0077277e-15,-2.7658534e-06,2.0359343e-15,0.0,1.3623441e-13,0.19532253,-9.059401e-05,-1.1320701e-06,1.2636758e-11,-2.5464328e-15,1.1616357e-06,7.197862e-16
157,7.3949285e-17,2.6895695,2.090708e-06,1.9829252e-16,8.8971705e-05,5.1368115e-17,2.170301e-12,3.2684805,1.1339658e-15,8.815718e-16,5.3127796e-06,6.054508e-13,0.73138094,8.227735e-17,0.0,1.5645204e-16,5.48164e-16,8.922108e-07,2.1068765e-15,0.122958854,0.0,0.004490921,0.00015973156,2.9433822e-06,9.489919e-12,8.487879e-15,1.8868309e-06,9.389261e-16
159,4.6814525e-19,1.3923992,2.680957e-07,6.843391e-19,5.361613e-05,0.0,0.0,0.0,-1.5097866e-16,-6.306892e-17,-0.000116430914,1.4411032e-14,0.53634596,-1.4302034e-19,0.0,6.685891e-19,0.0,-0.00011853021,1.9697543e-16,0.0,5.523601e-14,-0.14494611,0.012265952,-0.000120316414,5.2490147e-13,0.0,9.985921e-08,-2.3343773e-18
161,3.9603502e-17,2.2237208,4.3169442e-07,7.254014e-17,3.8636423e-05,0.0,6.372663e-13,2.2412438,-6.793079e-16,-4.831545e-17,-6.753533e-07,4.3586836e-13,1.3741095,4.0998446e-17,1.7588677e-17,5.991364e-17,2.3409195e-16,-4.594886e-06,2.6091702e-15,-0.088044606,8.474197e-14,-0.010674073,-0.0001931083,-3.984887e-06,4.0515664e-11,9.086999e-16,2.5372503e-07,1.0139229e-15
162,1.0533505e-15,1.8659694,1.0139391e-06,8.236509e-16,8.776296e-05,1.6317772e-15,4.258842e-11,8.964975,-3.3844836e-15,2.038907e-15,1.2606596e-06,1.2462059e-11,2.8767648,9.08937e-16,3.8902603e-16,2.2654603e-15,9.6465745e-15,-1.6059794e-06,1.4116787e-13,-0.86476,0.0,-0.00436075,-4.291295e-05,-9.0565607e-07,2.8727945e-10,3.102709e-14,6.7056686e-07,1.299683e-14
164,3.7708162e-16,2.779651,1.4868622e-06,9.584057e-16,7.2092545e-05,1.0495426e-15,1.1694279e-11,0.9338516,1.0864877e-14,6.5357443e-15,7.5189337e-06,6.564698e-12,1.0416636,3.6746237e-16,5.775387e-17,7.7904527e-16,2.8520616e-15,3.1673485e-06,1.27953475e-14,0.058190405,0.0,0.0147093935,0.0003433036,5.388654e-06,8.198116e-11,5.1619685e-14,9.096293e-07,8.6514654e-16
165,3.3836356e-17,2.365277,5.6459095e-07,7.458674e-17,8.50433e-06,0.0,0.0,0.0,-2.8204032e-16,-3.014925e-17,-4.5023555e-07,1.6090373e-13,0.9751745,1.0327278e-17,3.6339934e-17,1.9760521e-17,5.2697774e-18,3.7026748e-06,2.3365753e-15,0.0,5.9010175e-13,0.0058577233,-0.00031707904,-1.8113121e-06,4.632056e-11,-1.9111721e-14,1.8662813e-07,1.7029774e-15
167,6.0228026e-17,4.9724865,5.080112e-07,3.0213236e-16,1.4029985e-05,0.0,0.0,0.0,1.2331487e-15,7.2367144e-16,2.9265311e-06,3.4088268e-13,0.68705475,2.6344894e-17,6.662946e-18,4.526861e-17,3.7838575e-18,1.3829267e-06,3.5150264e-15,0.0,4.2739963e-13,0.0057926374,0.0005435641,2.1282917e-06,7.157223e-11,9.404181e-15,2.2450953e-07,3.3920944e-15
170,1.5661753e-16,2.3292444,-3.7719806e-07,3.130827e-16,-0.00011116066,5.0979062e-17,1.44148304e-11,0.0,-2.3515763e-16,1.5317352e-15,5.0426383e-06,5.604074e-12,1.2499964,2.8324371e-16,0.0,7.2456845e-16,3.2140165e-15,-7.36074e-06,1.0310529e-14,0.0,1.7624514e-12,0.017052483,-9.536212e-06,-3.1697965e-07,1.9498793e-10,5.3209043e-15,2.1152893e-07,2.7812956e-15
173,1.1580705e-15,2.9109123,7.727078e-07,3.7569113e-15,0.00027852762,1.0303137e-14,2.8588475e-11,7.097272,-1.0031407e-14,-4.305211e-15,-1.530801e-06,4.602907e-12,0.29698497,1.0239066e-15,6.632944e-15,2.9770205e-15,5.029268e-15,-6.0224233e-06,3.2824607e-14,-0.020746144,0.0,-0.042240694,-0.000114434544,-1.5396155e-06,1.5607358e-10,5.673328e-13,1.9201416e-06,-1.604644e-14
175,6.9117894e-16,1.3023179,1.6603294e-06,7.8771957e-16,8.629521e-05,5.573264e-17,2.5352855e-11,2.5213995,1.101124e-14,5.8508454e-15,7.834098e-06,1.30934725e-11,1.1879399,4.8717555e-16,0.0,1.5340338e-15,7.38233e-15,2.8550749e-06,1.2364622e-14,0.41391087,2.6160552e-13,0.0063784095,0.00026224583,6.339593e-06,1.2078535e-10,7.7354206e-14,4.900451e-07,5.063764e-15
176,4.4084198e-18,3.647005,2.7105628e-07,1.3882678e-17,3.2635904e-05,1.1483705e-17,3.1940762e-14,0.0,7.650064e-17,4.5964832e-17,3.42179e-06,2.643996e-14,1.2278334,3.7123825e-18,1.2263321e-17,6.1827743e-18,1.4640122e-17,1.9182532e-06,3.8551453e-16,0.0,0.0,0.007680126,0.00023840531,2.4905544e-06,7.887153e-12,1.7621177e-16,1.5872898e-07,1.6262399e-16
177,1.0200251e-16,2.0409844,1.5798458e-06,1.7044238e-16,6.747344e-05,1.9800895e-16,2.7714003e-12,0.9338516,1.1900761e-15,7.9895515e-16,4.637426e-06,9.502055e-13,1.39184,8.1358415e-17,2.6766792e-17,1.9788283e-16,7.829703e-16,1.3829267e-06,5.5594516e-15,0.084502585,0.0,0.00436075,0.00016926776,2.988665e-06,2.0950278e-11,8.008307e-15,8.2315285e-07,1.7384079e-15
178,3.5937025e-16,1.8582481,2.9550836e-07,6.3321706e-16,5.4781704e-05,2.204621e-16,5.1512358e-12,0.0,-3.2308872e-14,-8.684517e-15,-1.5623174e-05,7.601795e-12,0.91311795,2.918872e-16,2.6801795e-16,4.9915297e-16,1.1394435e-15,-2.3019038e-05,5.4754236e-14,0.0,9.715127e-12,-0.043737665,-0.0012873886,-2.5131958e-05,3.4773195e-10,-5.2172506e-14,2.2366855e-07,4.2432755e-15
179,6.1122495e-19,13.911123,2.8267925e-07,0.0,2.2447977e-05,0.0,0.0,30.163408,4.788802e-16,2.0581646e-16,2.9130242e-05,-4.314484e-15,4.4326115,-1.756861e-19,0.0,2.508758e-18,0.0,2.6944766e-05,3.291869e-16,0.144211,0.0,0.3335648,-0.031674527,2.9252693e-05,4.4637315e-12,7.1963713e-16,1.4300599e-07,1.4431049e-16
181,3.1618925e-18,0.83132154,2.1316077e-07,2.4122028e-18,2.2016286e-06,0.0,0.0,0.0,-1.4971825e-16,-4.8514705e-17,-2.2196613e-05,4.5085104e-14,1.0283659,2.6699293e-18,1.2564514e-17,4.576846e-19,0.0,-2.9130684e-05,2.7108016e-16,0.0,2.1443798e-14,-0.014579223,-0.00065084646,-2.9569672e-05,1.111015e-11,0.0,7.40077e-08,1.2804129e-16
183,1.27830374e-17,3.7653975,1.0130619e-06,3.4271575e-17,2.7239757e-05,1.824514e-18,1.8240642e-13,0.0,1.650866e-16,1.2531102e-16,3.151649e-06,1.2944509e-13,1.7907751,1.13763945e-17,0.0,1.6114762e-17,4.516816e-17,8.4760023e-07,1.8561893e-15,0.0,2.2695428e-13,0.0029939474,0.00016926776,1.7660294e-06,6.5912965e-12,1.1609246e-15,4.98967e-07,6.6206615e-16
184,2.021774e-17,0.8416165,1.8037524e-07,1.4562811e-19,3.3197106e-05,0.0,0.0,0.0,-1.0196327e-15,-4.1048246e-16,-2.899517e-05,1.5524362e-13,4.401583,1.6840474e-17,2.6880927e-16,2.5562104e-17,8.0749444e-17,-3.060283e-05,3.1982717e-15,0.0,1.1041761e-12,-0.023365807,-0.0007032956,-3.1064003e-05,4.8170797e-11,0.0,1.0640436e-07,1.3834127e-15
185,9.899122e-17,1.724413,3.3388608e-07,7.708658e-17,0.00015894895,0.0,6.385043e-12,0.0,1.6681308e-16,2.5399466e-16,1.8009422e-06,9.991512e-12,2.7570841,1.3898884e-16,7.9906854e-16,2.8797132e-16,1.3897138e-15,-1.561369e-06,1.1226347e-14,0.0,1.5924522e-12,-0.007745212,1.4304318e-05,4.9811086e-07,6.1215186e-11,5.562764e-16,4.9308e-07,4.5244676e-15
186,4.2791332e-16,1.5159392,1.8708586e-06,4.500186e-16,0.00015812874,0.0,1.8168318e-11,1.5875478,-4.5797394e-15,1.2770635e-15,2.3862485e-06,5.063883e-12,1.8572642,2.8339057e-16,3.542487e-17,1.0705632e-15,4.4711168e-15,-4.594886e-06,3.51306e-14,-0.061226424,4.9000066e-12,-0.017312827,-0.0001883402,-3.6679073e-06,4.082781e-11,-4.046306e-14,9.894143e-07,2.8040433e-15
187,4.422398e-17,0.27281758,8.425552e-07,1.8207792e-18,5.30981e-06,0.0,0.0,0.0,-5.857479e-15,-2.482893e-15,-0.00024785468,5.48968e-13,3.86967,2.8709285e-17,3.2924705e-16,1.3883305e-17,1.7450037e-17,-0.00026396057,8.442577e-15,0.0,3.0283658e-12,-0.046210926,-0.0023697487,-0.00025240635,3.488973e-11,8.363494e-15,3.1566628e-07,3.0855888e-15
